idUsuario,artista,sexo,pais
18571,trivium,m,United States
18571,all that remains,m,United States
18571,hatebreed,m,United States
18571,rob zombie,m,United States
18571,mudvayne,m,United States
18571,ramones,m,United States
18571,the beatles,m,United States
18571,johnny cash,m,United States
18571,p.o.d.,m,United States
18571,linkin park,m,United States
18571,deftones,m,United States
18571,audioslave,m,United States
18571,alice in chains,m,United States
18571,tool,m,United States
18573,the hellacopters,f,Sweden
18573,bob dylan,f,Sweden
18573,the rolling stones,f,Sweden
18573,the beatles,f,Sweden
18573,the velvet underground,f,Sweden
18573,adam green,f,Sweden
18573,kimya dawson,f,Sweden
18579,bad religion,m,Brazil
18579,helloween,m,Brazil
18579,gamma ray,m,Brazil
18579,richard cheese,m,Brazil
18579,johnny cash,m,Brazil
18579,ramones,m,Brazil
18579,korpiklaani,m,Brazil
18579,bad brains,m,Brazil
18579,beastie boys,m,Brazil
18579,nofx,m,Brazil
18579,iron maiden,m,Brazil
18579,static-x,m,Brazil
18579,the bouncing souls,m,Brazil
18579,millencolin,m,Brazil
18579,megadeth,m,Brazil
18579,flogging molly,m,Brazil
18579,dropkick murphys,m,Brazil
18579,misfits,m,Brazil
18579,sage francis,m,Brazil
18579,rancid,m,Brazil
18579,symphony x,m,Brazil
18581,cocorosie,f,Netherlands
18581,radiohead,f,Netherlands
18581,death cab for cutie,f,Netherlands
18581,arctic monkeys,f,Netherlands
18581,the last shadow puppets,f,Netherlands
18581,the wombats,f,Netherlands
18581,joy division,f,Netherlands
18581,editors,f,Netherlands
18581,lykke li,f,Netherlands
18581,cold war kids,f,Netherlands
18581,mgmt,f,Netherlands
18581,the kooks,f,Netherlands
18581,the shins,f,Netherlands
18581,deus,f,Netherlands
18581,björk,f,Netherlands
18581,muse,f,Netherlands
18581,the killers,f,Netherlands
18581,bloc party,f,Netherlands
18581,blur,f,Netherlands
18581,r.e.m.,f,Netherlands
18581,the strokes,f,Netherlands
18581,the postal service,f,Netherlands
18581,kate nash,f,Netherlands
18581,the libertines,f,Netherlands
18581,kimya dawson,f,Netherlands
18581,architecture in helsinki,f,Netherlands
18581,green day,f,Netherlands
18581,arcade fire,f,Netherlands
18581,kaiser chiefs,f,Netherlands
18581,red hot chili peppers,f,Netherlands
18581,the dresden dolls,f,Netherlands
18581,elbow,f,Netherlands
18581,interpol,f,Netherlands
18581,portishead,f,Netherlands
18581,sigur rós,f,Netherlands
18583,p.o.d.,m,Russian Federation
18583,the all-american rejects,m,Russian Federation
18583,sugarcult,m,Russian Federation
18583,the cardigans,m,Russian Federation
18583,plain white ts,m,Russian Federation
18583,cobra starship,m,Russian Federation
18583,billy talent,m,Russian Federation
18583,the offspring,m,Russian Federation
18583,public enemy,m,Russian Federation
18583,foo fighters,m,Russian Federation
18583,red hot chili peppers,m,Russian Federation
18583,angels & airwaves,m,Russian Federation
18583,fort minor,m,Russian Federation
18583,gorillaz,m,Russian Federation
18583,morcheeba,m,Russian Federation
18583,less than jake,m,Russian Federation
18583,incubus,m,Russian Federation
18583,rage against the machine,m,Russian Federation
18583,the academy is...,m,Russian Federation
18583,evanescence,m,Russian Federation
18583,jimmy eat world,m,Russian Federation
18583,limp bizkit,m,Russian Federation
18583,44,m,Russian Federation
18583,fall out boy,m,Russian Federation
18583,placebo,m,Russian Federation
18586,bob dylan,m,Canada
18586,bright eyes,m,Canada
18586,arcade fire,m,Canada
18586,pinback,m,Canada
18586,m. ward,m,Canada
18586,aphex twin,m,Canada
18586,animal collective,m,Canada
18586,the velvet underground,m,Canada
18586,vampire weekend,m,Canada
18586,nick drake,m,Canada
18586,the beatles,m,Canada
18586,elliott smith,m,Canada
18586,the strokes,m,Canada
18586,death cab for cutie,m,Canada
18586,kings of leon,m,Canada
18586,devendra banhart,m,Canada
18586,the streets,m,Canada
18586,the weakerthans,m,Canada
18586,sigur rós,m,Canada
18586,alkaline trio,m,Canada
18586,stars,m,Canada
18586,cat power,m,Canada
18586,tv on the radio,m,Canada
18586,múm,m,Canada
18586,rilo kiley,m,Canada
18589,iron maiden,m,United Kingdom
18589,the beatles,m,United Kingdom
18589,metallica,m,United Kingdom
18589,ac/dc,m,United Kingdom
18589,nightwish,m,United Kingdom
18589,him,m,United Kingdom
18589,nirvana,m,United Kingdom
18589,alter bridge,m,United Kingdom
18589,the doors,m,United Kingdom
18589,pink floyd,m,United Kingdom
18589,in flames,m,United Kingdom
18589,megadeth,m,United Kingdom
18589,disturbed,m,United Kingdom
18589,eagles,m,United Kingdom
18589,slipknot,m,United Kingdom
18589,black label society,m,United Kingdom
18589,kiss,m,United Kingdom
18589,rammstein,m,United Kingdom
18589,the police,m,United Kingdom
18589,alice in chains,m,United Kingdom
18589,cradle of filth,m,United Kingdom
18589,machine head,m,United Kingdom
18589,cat stevens,m,United Kingdom
18589,evanescence,m,United Kingdom
18589,david bowie,m,United Kingdom
18589,eric clapton,m,United Kingdom
18589,the cure,m,United Kingdom
18589,alice cooper,m,United Kingdom
18589,foo fighters,m,United Kingdom
18609,peter gabriel,m,Finland
18609,johnny cash,m,Finland
18609,steely dan,m,Finland
18609,porcupine tree,m,Finland
18609,david bowie,m,Finland
18609,the kinks,m,Finland
18609,the zombies,m,Finland
18609,king crimson,m,Finland
18609,bonnie prince billy,m,Finland
18609,opeth,m,Finland
18609,nick drake,m,Finland
18609,genesis,m,Finland
18609,marillion,m,Finland
18609,captain beefheart & his magic band,m,Finland
18609,vangelis,m,Finland
18609,meshuggah,m,Finland
18609,public enemy,m,Finland
18609,frank zappa,m,Finland
18609,tool,m,Finland
18618,morcheeba,m,Colombia
18618,coldplay,m,Colombia
18618,the cranberries,m,Colombia
18618,spoon,m,Colombia
18618,joy division,m,Colombia
18618,counting crows,m,Colombia
18618,kasabian,m,Colombia
18618,the bravery,m,Colombia
18618,linkin park,m,Colombia
18618,joss stone,m,Colombia
18618,alanis morissette,m,Colombia
18618,alicia keys,m,Colombia
18618,bob marley,m,Colombia
18618,norah jones,m,Colombia
18618,my chemical romance,m,Colombia
18618,new order,m,Colombia
18618,stereophonics,m,Colombia
18618,keane,m,Colombia
18618,oasis,m,Colombia
18618,the killers,m,Colombia
18618,hot hot heat,m,Colombia
18618,snow patrol,m,Colombia
18619,the clash,m,United States
18619,chevelle,m,United States
18619,velvet revolver,m,United States
18619,flyleaf,m,United States
18619,the doors,m,United States
18619,lacuna coil,m,United States
18619,nirvana,m,United States
18619,stone temple pilots,m,United States
18619,my chemical romance,m,United States
18621,joy division,m,United States
18621,radiohead,m,United States
18621,boards of canada,m,United States
18621,sigur rós,m,United States
18621,the cure,m,United States
18621,the velvet underground,m,United States
18621,björk,m,United States
18621,the kinks,m,United States
18621,david bowie,m,United States
18621,elliott smith,m,United States
18621,animal collective,m,United States
18621,blonde redhead,m,United States
18621,godspeed you! black emperor,m,United States
18621,beirut,m,United States
18621,t. rex,m,United States
18621,tom waits,m,United States
18621,bob dylan,m,United States
18621,of montreal,m,United States
18621,the rolling stones,m,United States
18621,aphex twin,m,United States
18621,cocorosie,m,United States
18621,múm,m,United States
18621,akira yamaoka,m,United States
18621,interpol,m,United States
18621,cat stevens,m,United States
18621,ramones,m,United States
18621,the flaming lips,m,United States
18621,mogwai,m,United States
18621,mindless self indulgence,m,United States
18621,joanna newsom,m,United States
18621,cat power,m,United States
18621,modest mouse,m,United States
18621,johnny cash,m,United States
18621,misfits,m,United States
18621,devo,m,United States
18635,guns n roses,f,Poland
18635,aerosmith,f,Poland
18635,motörhead,f,Poland
18635,oomph!,f,Poland
18635,sabaton,f,Poland
18635,red hot chili peppers,f,Poland
18635,velvet revolver,f,Poland
18635,def leppard,f,Poland
18635,marilyn manson,f,Poland
18635,pain,f,Poland
18635,iron maiden,f,Poland
18635,nirvana,f,Poland
18635,skid row,f,Poland
18635,linkin park,f,Poland
18635,alice cooper,f,Poland
18635,lady gaga,f,Poland
18635,cradle of filth,f,Poland
18635,him,f,Poland
18635,rage against the machine,f,Poland
18635,tristania,f,Poland
18635,ac/dc,f,Poland
18635,böhse onkelz,f,Poland
18635,billy talent,f,Poland
18635,the who,f,Poland
18635,godsmack,f,Poland
18635,papa roach,f,Poland
18635,apocalyptica,f,Poland
18635,bon jovi,f,Poland
18635,die toten hosen,f,Poland
18635,moonspell,f,Poland
18635,dido,f,Poland
18635,limp bizkit,f,Poland
18635,3 doors down,f,Poland
18635,journey,f,Poland
18635,eminem,f,Poland
18642,cocteau twins,m,United Kingdom
18642,pixies,m,United Kingdom
18642,mgmt,m,United Kingdom
18642,radiohead,m,United Kingdom
18642,broken social scene,m,United Kingdom
18642,goldfrapp,m,United Kingdom
18642,frank zappa,m,United Kingdom
18642,simian mobile disco,m,United Kingdom
18642,guided by voices,m,United Kingdom
18642,maxïmo park,m,United Kingdom
18642,buzzcocks,m,United Kingdom
18651,bloodhound gang,f,Bulgaria
18651,nirvana,f,Bulgaria
18651,the distillers,f,Bulgaria
18651,soulfly,f,Bulgaria
18651,all shall perish,f,Bulgaria
18651,green day,f,Bulgaria
18651,reel big fish,f,Bulgaria
18651,moonspell,f,Bulgaria
18651,sex pistols,f,Bulgaria
18651,system of a down,f,Bulgaria
18651,deep purple,f,Bulgaria
18651,ramones,f,Bulgaria
18664,the future sound of london,m,Russian Federation
18664,atb,m,Russian Federation
18664,armin van buuren,m,Russian Federation
18664,ferry corsten,m,Russian Federation
18669,peter fox,m,Germany
18669,justice,m,Germany
18669,röyksopp,m,Germany
18669,franz ferdinand,m,Germany
18669,bloc party,m,Germany
18669,clueso,m,Germany
18682,garbage,f,Australia
18682,tori amos,f,Australia
18682,the veronicas,f,Australia
18682,pink,f,Australia
18682,avril lavigne,f,Australia
18682,kelly clarkson,f,Australia
18682,natasha bedingfield,f,Australia
18682,alanis morissette,f,Australia
18682,the cranberries,f,Australia
18682,something corporate,f,Australia
18682,aimee mann,f,Australia
18682,simple plan,f,Australia
18682,evanescence,f,Australia
18682,christina aguilera,f,Australia
18682,switchfoot,f,Australia
18682,the corrs,f,Australia
18682,ashlee simpson,f,Australia
18682,the pussycat dolls,f,Australia
18682,robbie williams,f,Australia
18682,death cab for cutie,f,Australia
18682,sheryl crow,f,Australia
18682,nickelback,f,Australia
18682,mariah carey,f,Australia
18682,gavin degraw,f,Australia
18682,bon jovi,f,Australia
18693,neko case,m,United States
18693,creedence clearwater revival,m,United States
18693,metric,m,United States
18693,the smiths,m,United States
18693,rilo kiley,m,United States
18693,queen,m,United States
18693,elvis costello,m,United States
18693,dave matthews band,m,United States
18693,air,m,United States
18693,belle and sebastian,m,United States
18693,alkaline trio,m,United States
18693,311,m,United States
18693,kings of leon,m,United States
18693,zero 7,m,United States
18693,the cardigans,m,United States
18693,billy joel,m,United States
18693,t. rex,m,United States
18693,camera obscura,m,United States
18693,millencolin,m,United States
18693,kiss,m,United States
18693,lordi,m,United States
18693,nofx,m,United States
18693,rush,m,United States
18693,me first and the gimme gimmes,m,United States
18693,cursive,m,United States
18693,volbeat,m,United States
18693,the dresden dolls,m,United States
18693,the decemberists,m,United States
18693,jason mraz,m,United States
18693,the new pornographers,m,United States
18693,mgmt,m,United States
18693,richard cheese,m,United States
18693,avantasia,m,United States
18693,phoenix,m,United States
18693,lagwagon,m,United States
18693,rancid,m,United States
18693,sigur rós,m,United States
18706,lady gaga,f,Belarus
18706,nirvana,f,Belarus
18706,green day,f,Belarus
18706,simple plan,f,Belarus
18706,beyoncé,f,Belarus
18706,the pussycat dolls,f,Belarus
18706,3 doors down,f,Belarus
18706,justin timberlake,f,Belarus
18706,michael jackson,f,Belarus
18706,christina aguilera,f,Belarus
18706,metro station,f,Belarus
18706,ne-yo,f,Belarus
18706,nickelback,f,Belarus
18706,chris brown,f,Belarus
18706,jonas brothers,f,Belarus
18706,mariah carey,f,Belarus
18706,ashlee simpson,f,Belarus
18706,leona lewis,f,Belarus
18706,gym class heroes,f,Belarus
18706,miley cyrus,f,Belarus
18706,pink,f,Belarus
18706,usher,f,Belarus
18706,hilary duff,f,Belarus
18706,good charlotte,f,Belarus
18706,rihanna,f,Belarus
18706,katy perry,f,Belarus
18706,enrique iglesias,f,Belarus
18706,linkin park,f,Belarus
18706,fergie,f,Belarus
18712,placebo,f,Russian Federation
18712,linkin park,f,Russian Federation
18712,morcheeba,f,Russian Federation
18712,depeche mode,f,Russian Federation
18712,mindless self indulgence,f,Russian Federation
18712,lenny kravitz,f,Russian Federation
18712,moby,f,Russian Federation
18712,apocalyptica,f,Russian Federation
18712,gorillaz,f,Russian Federation
18712,nirvana,f,Russian Federation
18712,garbage,f,Russian Federation
18712,kamelot,f,Russian Federation
18712,nelly furtado,f,Russian Federation
18712,bob marley,f,Russian Federation
18712,rammstein,f,Russian Federation
18717,pennywise,m,Austria
18717,nofx,m,Austria
18717,against me!,m,Austria
18717,hatebreed,m,Austria
18717,rise against,m,Austria
18717,ska-p,m,Austria
18719,booka shade,m,Germany
18719,the album leaf,m,Germany
18719,goldfinger,m,Germany
18719,the kooks,m,Germany
18719,die Ärzte,m,Germany
18719,razorlight,m,Germany
18719,blink-182,m,Germany
18719,bloc party,m,Germany
18719,bring me the horizon,m,Germany
18719,the whitest boy alive,m,Germany
18719,converge,m,Germany
18719,the fray,m,Germany
18719,reel big fish,m,Germany
18719,comeback kid,m,Germany
18719,mando diao,m,Germany
18720,all shall perish,m,Sweden
18720,a day to remember,m,Sweden
18720,atreyu,m,Sweden
18720,parkway drive,m,Sweden
18720,caliban,m,Sweden
18720,from autumn to ashes,m,Sweden
18720,alesana,m,Sweden
18720,thrice,m,Sweden
18720,underoath,m,Sweden
18720,killswitch engage,m,Sweden
18720,saosin,m,Sweden
18720,the black dahlia murder,m,Sweden
18720,all that remains,m,Sweden
18720,36 crazyfists,m,Sweden
18720,silverstein,m,Sweden
18720,escape the fate,m,Sweden
18720,bring me the horizon,m,Sweden
18724,die Ärzte,m,Germany
18724,beatsteaks,m,Germany
18724,seeed,m,Germany
18724,system of a down,m,Germany
18724,farin urlaub,m,Germany
18724,a-ha,m,Germany
18724,coldplay,m,Germany
18724,[unknown],m,Germany
18724,stone sour,m,Germany
18724,green day,m,Germany
18724,die toten hosen,m,Germany
18724,linkin park,m,Germany
18724,u2,m,Germany
18724,ac/dc,m,Germany
18724,rage against the machine,m,Germany
18724,audioslave,m,Germany
18724,soundgarden,m,Germany
18727,simon & garfunkel,m,Sri Lanka
18727,eagles,m,Sri Lanka
18727,queen,m,Sri Lanka
18727,cat stevens,m,Sri Lanka
18727,bee gees,m,Sri Lanka
18727,eric clapton,m,Sri Lanka
18727,bob dylan,m,Sri Lanka
18727,billy joel,m,Sri Lanka
18727,elton john,m,Sri Lanka
18727,van morrison,m,Sri Lanka
18729,garbage,f,Japan
18729,björk,f,Japan
18729,lamb,f,Japan
18729,portishead,f,Japan
18729,stars,f,Japan
18729,cocorosie,f,Japan
18729,the cardigans,f,Japan
18729,elliott smith,f,Japan
18729,kosheen,f,Japan
18729,the ting tings,f,Japan
18729,the knife,f,Japan
18729,cansei de ser sexy,f,Japan
18729,rilo kiley,f,Japan
18729,broken social scene,f,Japan
18729,lykke li,f,Japan
18729,bonobo,f,Japan
18729,fatboy slim,f,Japan
18729,kylie minogue,f,Japan
18729,the postal service,f,Japan
18729,moloko,f,Japan
18729,m.i.a.,f,Japan
18729,modest mouse,f,Japan
18729,le tigre,f,Japan
18729,metric,f,Japan
18729,hooverphonic,f,Japan
18737,the beatles,m,United States
18737,wilco,m,United States
18737,r.e.m.,m,United States
18737,u2,m,United States
18737,radiohead,m,United States
18737,the rolling stones,m,United States
18737,belle and sebastian,m,United States
18737,rilo kiley,m,United States
18737,counting crows,m,United States
18737,norah jones,m,United States
18737,simon & garfunkel,m,United States
18737,the national,m,United States
18737,travis,m,United States
18737,nada surf,m,United States
18737,tegan and sara,m,United States
18737,bright eyes,m,United States
18738,the cure,m,Brazil
18738,the breeders,m,Brazil
18738,madness,m,Brazil
18738,death from above 1979,m,Brazil
18738,rush,m,Brazil
18738,david bowie,m,Brazil
18741,elvis presley,f,Poland
18741,damien rice,f,Poland
18741,moby,f,Poland
18741,röyksopp,f,Poland
18741,myslovitz,f,Poland
18741,robbie williams,f,Poland
18741,eels,f,Poland
18741,rjd2,f,Poland
18741,tosca,f,Poland
18741,happysad,f,Poland
18741,underworld,f,Poland
18741,the new pornographers,f,Poland
18741,the raconteurs,f,Poland
18741,badly drawn boy,f,Poland
18741,kylie minogue,f,Poland
18741,beirut,f,Poland
18741,oasis,f,Poland
18741,metallica,f,Poland
18741,the dandy warhols,f,Poland
18741,carla bruni,f,Poland
18741,lady gaga,f,Poland
18741,jamiroquai,f,Poland
18741,jem,f,Poland
18741,amy macdonald,f,Poland
18741,feist,f,Poland
18741,james blunt,f,Poland
18741,mgmt,f,Poland
18741,peter bjorn and john,f,Poland
18741,editors,f,Poland
18791,haggard,m,Spain
18791,danny elfman,m,Spain
18791,theatre of tragedy,m,Spain
18791,vnv nation,m,Spain
18791,korpiklaani,m,Spain
18791,apoptygma berzerk,m,Spain
18791,eluveitie,m,Spain
18791,yann tiersen,m,Spain
18791,rise against,m,Spain
18791,children of bodom,m,Spain
18793,elliott smith,m,United States
18793,placebo,m,United States
18793,modest mouse,m,United States
18793,tom waits,m,United States
18793,cursive,m,United States
18793,death cab for cutie,m,United States
18793,mindless self indulgence,m,United States
18793,alkaline trio,m,United States
18793,the beatles,m,United States
18793,eminem,m,United States
18793,the arcade fire,m,United States
18793,rilo kiley,m,United States
18793,converge,m,United States
18793,the faint,m,United States
18793,thursday,m,United States
18793,the ataris,m,United States
18793,björk,m,United States
18793,taking back sunday,m,United States
18796,tortoise,m,United Kingdom
18796,deerhoof,m,United Kingdom
18796,isis,m,United Kingdom
18796,radiohead,m,United Kingdom
18796,mastodon,m,United Kingdom
18796,nine inch nails,m,United Kingdom
18796,mogwai,m,United Kingdom
18796,fugazi,m,United Kingdom
18796,the smashing pumpkins,m,United Kingdom
18796,explosions in the sky,m,United Kingdom
18796,unkle,m,United Kingdom
18796,dj shadow,m,United Kingdom
18796,mono,m,United Kingdom
18796,autechre,m,United Kingdom
18796,at the drive-in,m,United Kingdom
18796,thom yorke,m,United Kingdom
18806,bloc party,m,Netherlands
18806,enter shikari,m,Netherlands
18806,anberlin,m,Netherlands
18806,paramore,m,Netherlands
18806,fall out boy,m,Netherlands
18806,mika,m,Netherlands
18806,lil wayne,m,Netherlands
18806,lostprophets,m,Netherlands
18806,dio,m,Netherlands
18806,skillet,m,Netherlands
18806,snow patrol,m,Netherlands
18806,timbaland,m,Netherlands
18806,era,m,Netherlands
18806,kaiser chiefs,m,Netherlands
18806,evanescence,m,Netherlands
18806,editors,m,Netherlands
18806,the killers,m,Netherlands
18806,linkin park,m,Netherlands
18806,the fratellis,m,Netherlands
18806,30 seconds to mars,m,Netherlands
18806,taking back sunday,m,Netherlands
18806,the fray,m,Netherlands
18806,the kooks,m,Netherlands
18806,simple plan,m,Netherlands
18806,dave matthews band,m,Netherlands
18806,my chemical romance,m,Netherlands
18806,the strokes,m,Netherlands
18806,p.o.d.,m,Netherlands
18806,the postal service,m,Netherlands
18806,death cab for cutie,m,Netherlands
18806,t.i.,m,Netherlands
18806,electric six,m,Netherlands
18806,razorlight,m,Netherlands
18806,eminem,m,Netherlands
18806,muse,m,Netherlands
18806,michael jackson,m,Netherlands
18806,franz ferdinand,m,Netherlands
18823,system of a down,m,Finland
18823,slipknot,m,Finland
18823,eminem,m,Finland
18823,snoop dogg,m,Finland
18823,koЯn,m,Finland
18823,cypress hill,m,Finland
18829,against me!,m,France
18829,dashboard confessional,m,France
18829,gym class heroes,m,France
18829,2pac,m,France
18829,adam green,m,France
18829,alkaline trio,m,France
18829,blink-182,m,France
18829,streetlight manifesto,m,France
18829,thrice,m,France
18829,the hives,m,France
18829,lupe fiasco,m,France
18829,sum 41,m,France
18829,nirvana,m,France
18829,rancid,m,France
18829,motion city soundtrack,m,France
18829,thursday,m,France
18829,timbaland,m,France
18829,pennywise,m,France
18829,jimmy eat world,m,France
18829,bright eyes,m,France
18829,finch,m,France
18829,my chemical romance,m,France
18829,kings of leon,m,France
18829,chiodos,m,France
18829,cute is what we aim for,m,France
18829,nofx,m,France
18829,the ataris,m,France
18829,the offspring,m,France
18829,n*e*r*d,m,France
18829,brand new,m,France
18830,all that remains,m,Australia
18830,trivium,m,Australia
18830,heaven shall burn,m,Australia
18830,arch enemy,m,Australia
18830,the black dahlia murder,m,Australia
18830,rage against the machine,m,Australia
18830,36 crazyfists,m,Australia
18830,system of a down,m,Australia
18830,atreyu,m,Australia
18830,bullet for my valentine,m,Australia
18830,devildriver,m,Australia
18830,story of the year,m,Australia
18830,bad religion,m,Australia
18841,ska-p,m,Italy
18841,reel big fish,m,Italy
18841,jimi hendrix,m,Italy
18841,gogol bordello,m,Italy
18841,manu chao,m,Italy
18841,nofx,m,Italy
18841,streetlight manifesto,m,Italy
18841,muse,m,Italy
18841,the prodigy,m,Italy
18841,creedence clearwater revival,m,Italy
18845,the sisters of mercy,m,Argentina
18845,marilyn manson,m,Argentina
18845,lacuna coil,m,Argentina
18845,linkin park,m,Argentina
18845,the used,m,Argentina
18845,enigma,m,Argentina
18845,bryan adams,m,Argentina
18845,toto,m,Argentina
18845,combichrist,m,Argentina
18845,r.e.m.,m,Argentina
18845,rise against,m,Argentina
18852,belle and sebastian,m,Sweden
18852,kings of leon,m,Sweden
18852,band of horses,m,Sweden
18852,shout out louds,m,Sweden
18852,sufjan stevens,m,Sweden
18852,the killers,m,Sweden
18852,arctic monkeys,m,Sweden
18852,beirut,m,Sweden
18852,modest mouse,m,Sweden
18852,editors,m,Sweden
18852,josé gonzález,m,Sweden
18852,coldplay,m,Sweden
18852,matisyahu,m,Sweden
18852,the kooks,m,Sweden
18852,the rolling stones,m,Sweden
18852,kings of convenience,m,Sweden
18852,franz ferdinand,m,Sweden
18852,peter bjorn and john,m,Sweden
18852,bloc party,m,Sweden
18852,the postal service,m,Sweden
18860,leonard cohen,m,Australia
18860,arctic monkeys,m,Australia
18860,katy perry,m,Australia
18860,johnny cash,m,Australia
18860,sufjan stevens,m,Australia
18860,fall out boy,m,Australia
18860,kanye west,m,Australia
18860,cat stevens,m,Australia
18860,death cab for cutie,m,Australia
18860,the veronicas,m,Australia
18860,the ting tings,m,Australia
18860,gavin degraw,m,Australia
18860,the offspring,m,Australia
18860,lady gaga,m,Australia
18860,lily allen,m,Australia
18860,the fratellis,m,Australia
18860,vampire weekend,m,Australia
18860,jonas brothers,m,Australia
18860,gym class heroes,m,Australia
18860,rihanna,m,Australia
18860,cut copy,m,Australia
18860,the all-american rejects,m,Australia
18860,modest mouse,m,Australia
18860,rufus wainwright,m,Australia
18873,venetian snares,m,Netherlands
18873,scooter,m,Netherlands
18879,dir en grey,f,Germany
18879,schandmaul,f,Germany
18879,fall out boy,f,Germany
18879,guano apes,f,Germany
18879,lacuna coil,f,Germany
18879,korpiklaani,f,Germany
18879,billy talent,f,Germany
18879,sonic syndicate,f,Germany
18879,nightwish,f,Germany
18879,nelly furtado,f,Germany
18879,system of a down,f,Germany
18879,rammstein,f,Germany
18879,eluveitie,f,Germany
18879,kelly clarkson,f,Germany
18879,linkin park,f,Germany
18879,in flames,f,Germany
18879,subway to sally,f,Germany
18879,muse,f,Germany
18879,finntroll,f,Germany
18879,my chemical romance,f,Germany
18879,funeral for a friend,f,Germany
18879,afi,f,Germany
18879,helloween,f,Germany
18879,rise against,f,Germany
18879,flyleaf,f,Germany
18879,ashlee simpson,f,Germany
18885,akira yamaoka,f,Canada
18885,vnv nation,f,Canada
18885,dead can dance,f,Canada
18885,pendulum,f,Canada
18885,röyksopp,f,Canada
18885,oomph!,f,Canada
18885,loreena mckennitt,f,Canada
18885,therion,f,Canada
18885,blind guardian,f,Canada
18885,kamelot,f,Canada
18885,tristania,f,Canada
18885,a perfect circle,f,Canada
18887,bonobo,m,Finland
18887,pendulum,m,Finland
18887,mr. scruff,m,Finland
18887,amon tobin,m,Finland
18887,röyksopp,m,Finland
18887,de la soul,m,Finland
18887,rjd2,m,Finland
18887,nightmares on wax,m,Finland
18887,portishead,m,Finland
18887,fatboy slim,m,Finland
18887,gorillaz,m,Finland
18887,jurassic 5,m,Finland
18888,ludwig van beethoven,m,United States
18888,the beatles,m,United States
18888,the shins,m,United States
18888,andrew bird,m,United States
18888,simon & garfunkel,m,United States
18888,ben folds,m,United States
18888,yann tiersen,m,United States
18888,the beach boys,m,United States
18888,girl talk,m,United States
18888,the decemberists,m,United States
18888,iron & wine,m,United States
18888,death cab for cutie,m,United States
18888,ryan adams,m,United States
18888,beirut,m,United States
18888,something corporate,m,United States
18888,damien rice,m,United States
18888,fleet foxes,m,United States
18888,rilo kiley,m,United States
18888,ray lamontagne,m,United States
18888,vampire weekend,m,United States
18888,the postal service,m,United States
18891,red hot chili peppers,m,United Kingdom
18891,kanye west,m,United Kingdom
18891,p.o.d.,m,United Kingdom
18891,fort minor,m,United Kingdom
18891,foo fighters,m,United Kingdom
18891,jurassic 5,m,United Kingdom
18891,van halen,m,United Kingdom
18891,t.i.,m,United Kingdom
18891,lupe fiasco,m,United Kingdom
18891,christina aguilera,m,United Kingdom
18891,nickelback,m,United Kingdom
18891,linkin park,m,United Kingdom
18891,the prodigy,m,United Kingdom
18891,fall out boy,m,United Kingdom
18891,pink,m,United Kingdom
18891,alter bridge,m,United Kingdom
18891,kings of leon,m,United Kingdom
18891,jay-z,m,United Kingdom
18891,gnarls barkley,m,United Kingdom
18891,nas,m,United Kingdom
18891,the raconteurs,m,United Kingdom
18891,radiohead,m,United Kingdom
18891,lily allen,m,United Kingdom
18891,mark ronson,m,United Kingdom
18891,3 doors down,m,United Kingdom
18891,live,m,United Kingdom
18891,ne-yo,m,United Kingdom
18891,audioslave,m,United Kingdom
18891,robbie williams,m,United Kingdom
18891,three days grace,m,United Kingdom
18891,good charlotte,m,United Kingdom
18891,my chemical romance,m,United Kingdom
18891,backstreet boys,m,United Kingdom
18904,the decemberists,m,United States
18904,stars,m,United States
18904,of montreal,m,United States
18904,belle and sebastian,m,United States
18904,death cab for cutie,m,United States
18904,sufjan stevens,m,United States
18904,the new pornographers,m,United States
18904,against me!,m,United States
18904,arcade fire,m,United States
18904,josé gonzález,m,United States
18904,brand new,m,United States
18904,band of horses,m,United States
18904,final fantasy,m,United States
18917,in flames,m,United States
18917,system of a down,m,United States
18917,marilyn manson,m,United States
18917,disturbed,m,United States
18917,tool,m,United States
18917,linkin park,m,United States
18917,anberlin,m,United States
18917,cradle of filth,m,United States
18917,daft punk,m,United States
18917,breaking benjamin,m,United States
18917,koЯn,m,United States
18917,atreyu,m,United States
18917,rammstein,m,United States
18917,barenaked ladies,m,United States
18917,nine inch nails,m,United States
18917,gorillaz,m,United States
18917,eminem,m,United States
18917,muse,m,United States
18917,the beatles,m,United States
18917,a perfect circle,m,United States
18917,rjd2,m,United States
18917,drowning pool,m,United States
18917,timbaland,m,United States
18917,dave matthews band,m,United States
18917,matisyahu,m,United States
18917,red hot chili peppers,m,United States
18917,girl talk,m,United States
18917,they might be giants,m,United States
18917,deftones,m,United States
18917,ludacris,m,United States
18917,killswitch engage,m,United States
18917,aphex twin,m,United States
18917,slipknot,m,United States
18917,apocalyptica,m,United States
18917,tenacious d,m,United States
18917,godsmack,m,United States
18919,james blunt,m,Poland
18919,alicia keys,m,Poland
18919,duffy,m,Poland
18919,christina aguilera,m,Poland
18919,amy macdonald,m,Poland
18919,adele,m,Poland
18919,enrique iglesias,m,Poland
18919,björk,m,Poland
18919,miley cyrus,m,Poland
18922,t.i.,m,United States
18922,the game,m,United States
18922,common,m,United States
18922,talib kweli,m,United States
18922,ice cube,m,United States
18922,2pac,m,United States
18922,mobb deep,m,United States
18922,a tribe called quest,m,United States
